ID,Gender,Car_Owner,Prop_Owner,Children,Income,Income_Type,Education,Marital_Status,Housing_Type,Age_In_Years,Employed_In_Years,Family_Size,label
5149887,0,0,1,0,202500.0,0,4,1,1,44.0,16.0,2,0
5052952,0,0,1,0,157500.0,1,4,4,1,67.0,-0.0,1,0
5116801,1,0,1,1,225000.0,3,4,1,1,45.0,5.0,3,0
5091639,1,1,1,0,202500.0,3,4,3,1,50.0,8.0,1,0
5036936,0,0,1,0,157500.0,1,4,2,1,61.0,-0.0,1,0
5022930,0,0,1,0,270000.0,3,1,1,1,25.0,1.0,2,0
5148732,0,0,1,1,157500.0,3,4,2,2,37.0,2.0,2,0
5023877,0,0,1,0,360000.0,1,1,1,1,63.0,-0.0,2,0
5061139,0,1,1,0,90000.0,1,4,1,1,59.0,-0.0,2,0
5010435,0,0,1,0,90000.0,1,4,1,1,59.0,-0.0,2,0
5090310,1,1,1,0,135000.0,1,4,1,1,67.0,-0.0,2,0
5026539,0,0,1,0,112500.0,3,4,3,1,43.0,4.0,1,0
5048478,1,1,0,0,225000.0,3,4,3,1,25.0,1.0,1,0
5052762,1,1,1,0,225000.0,0,1,3,1,32.0,3.0,1,0
5067767,0,0,1,0,202500.0,2,4,3,1,64.0,15.0,1,0
5056179,0,0,1,0,202500.0,0,1,1,1,26.0,1.0,2,0
5045537,1,1,0,2,225000.0,2,1,1,5,30.0,4.0,4,0
5053980,0,1,0,0,108000.0,3,4,1,5,34.0,9.0,2,0
5092349,0,0,1,0,225000.0,3,4,4,1,53.0,6.0,1,0
5090383,0,1,1,0,180000.0,0,4,1,1,42.0,3.0,2,0
5088687,1,0,1,1,135000.0,3,4,1,1,51.0,4.0,3,0
5105466,0,0,1,0,112500.0,1,4,1,1,58.0,-0.0,2,0
5089117,0,1,0,0,90000.0,3,1,3,1,44.0,15.0,1,0
5117497,1,0,1,0,90000.0,0,4,0,1,45.0,2.0,2,0
5112599,0,0,1,0,103500.0,3,4,1,1,62.0,35.0,2,0
5148972,1,1,1,0,495000.0,3,4,3,4,39.0,15.0,1,0
5117233,1,0,1,0,135000.0,3,4,1,1,38.0,20.0,2,0
5142733,1,0,0,1,360000.0,3,1,1,1,30.0,1.0,3,0
5021214,1,1,1,1,225000.0,2,1,1,1,35.0,6.0,3,0
5037088,0,0,1,0,81000.0,1,4,1,1,59.0,-0.0,2,0
5068712,0,1,1,0,90000.0,3,4,1,1,37.0,15.0,2,0
5142153,1,1,1,0,450000.0,3,4,3,1,44.0,10.0,1,0
5146045,0,0,1,0,360000.0,0,4,3,1,51.0,7.0,1,0
5142529,1,0,1,0,225000.0,2,1,1,1,25.0,0.0,2,0
5091630,0,0,1,0,202500.0,3,4,1,1,53.0,17.0,2,0
5142698,0,1,0,0,95850.0,0,4,1,1,52.0,18.0,2,0
5105550,0,0,1,0,112500.0,3,1,1,5,26.0,2.0,2,0
5149799,0,0,1,0,126000.0,0,4,0,2,29.0,6.0,2,0
5036219,0,0,1,0,99000.0,3,4,1,1,43.0,2.0,2,0
5135851,0,0,1,1,180000.0,0,4,1,1,44.0,17.0,3,0
5009663,1,0,0,0,225000.0,3,1,3,1,28.0,5.0,1,0
5125203,0,0,1,0,202500.0,3,2,3,1,51.0,20.0,1,0
5148748,0,1,1,1,135000.0,0,2,0,1,31.0,2.0,3,0
5105878,0,0,0,1,387000.0,0,1,1,1,42.0,2.0,3,0
5099948,0,1,0,0,185400.0,0,4,1,1,40.0,9.0,2,0
5148669,1,1,1,1,810000.0,0,2,0,3,49.0,9.0,3,0
5090027,0,0,1,0,126000.0,3,1,1,1,28.0,1.0,2,0
5132329,0,0,0,0,135000.0,1,4,1,1,62.0,-0.0,2,0
5067006,1,0,1,1,157500.0,3,4,0,1,56.0,15.0,3,0
5022063,0,0,1,0,180000.0,1,1,1,1,55.0,-0.0,2,0
5126108,0,0,1,0,112500.0,2,4,3,1,56.0,36.0,1,0
5038723,1,1,1,1,270000.0,1,4,1,1,42.0,-0.0,3,0
5054079,0,0,0,0,135000.0,3,4,1,1,47.0,15.0,2,0
5096483,0,0,0,0,103500.0,3,1,1,1,44.0,18.0,2,0
5025951,0,0,1,0,130500.0,3,4,1,1,37.0,15.0,2,0
5010995,0,0,1,0,90000.0,3,4,1,1,55.0,1.0,2,0
5117622,1,1,0,2,112500.0,3,1,1,1,40.0,0.0,4,0
5091826,0,0,1,0,157500.0,1,4,1,1,65.0,-0.0,2,0
5065723,0,0,1,1,202500.0,2,4,0,1,44.0,24.0,3,0
5044594,1,0,1,0,67500.0,1,4,2,1,61.0,-0.0,1,0
5125425,0,1,1,1,189000.0,3,3,1,1,45.0,2.0,3,0
5135474,0,0,1,0,180000.0,3,4,1,1,54.0,21.0,2,0
5113180,1,1,1,0,135000.0,0,1,0,1,48.0,2.0,2,0
5069466,0,1,1,0,166500.0,3,4,1,1,33.0,9.0,2,0
5025089,0,0,1,0,90000.0,1,4,1,1,60.0,-0.0,2,0
5009269,1,1,0,0,337500.0,2,1,1,5,28.0,5.0,2,0
5021790,0,1,1,2,157500.0,3,4,1,1,41.0,19.0,4,0
5143374,0,0,0,0,112500.0,1,4,1,1,66.0,-0.0,2,0
5036474,1,1,0,2,180000.0,0,1,1,1,43.0,7.0,4,0
5037202,0,1,1,1,112500.0,3,1,1,1,25.0,1.0,3,0
5069141,0,0,0,0,135000.0,0,1,1,5,42.0,1.0,2,0
5090464,0,0,0,0,126000.0,0,4,1,1,46.0,16.0,2,0
5149296,0,1,1,0,247500.0,0,1,1,1,40.0,5.0,2,0
5023914,0,0,1,2,184500.0,3,4,1,1,27.0,5.0,4,0
5079004,0,0,1,0,165600.0,1,4,4,1,59.0,-0.0,1,0
5023147,0,0,0,0,112500.0,1,4,3,1,58.0,-0.0,1,0
5050619,1,1,0,0,112500.0,3,4,0,1,27.0,5.0,2,0
5052606,1,0,1,0,202500.0,0,4,3,4,51.0,4.0,1,0
5036870,0,0,1,0,72000.0,1,4,1,1,60.0,-0.0,2,0
5021551,0,0,1,0,202500.0,0,4,1,1,57.0,4.0,2,0
5067242,0,1,1,0,391500.0,3,4,1,1,47.0,20.0,2,0
5068807,1,1,1,1,112500.0,3,1,1,1,32.0,1.0,3,0
5089497,0,0,0,1,112500.0,3,4,4,1,55.0,4.0,2,0
5045623,0,0,1,1,270000.0,2,4,1,1,39.0,7.0,3,0
5114227,1,1,0,2,247500.0,3,4,1,1,50.0,16.0,4,0
5067259,1,1,1,0,360000.0,1,4,1,1,57.0,-0.0,2,0
5068320,0,0,1,0,189000.0,1,1,2,1,62.0,-0.0,1,0
5116621,0,1,1,1,157500.0,2,4,1,1,38.0,9.0,3,0
5091925,0,1,1,0,405000.0,0,2,1,1,51.0,11.0,2,0
5041758,0,0,1,0,157500.0,2,1,1,1,41.0,10.0,2,0
5041540,0,0,1,1,135000.0,1,4,0,1,53.0,-0.0,3,0
5033608,0,0,0,0,67500.0,0,4,0,1,52.0,0.0,2,0
5146456,0,0,1,0,135000.0,0,4,1,1,42.0,5.0,2,0
5091708,0,1,1,0,135000.0,3,1,1,1,34.0,11.0,2,0
5022136,0,0,1,0,126000.0,1,4,1,1,57.0,-0.0,2,0
5088181,0,0,0,0,180000.0,3,2,4,1,54.0,5.0,1,0
5104981,0,0,0,0,112500.0,1,4,2,2,59.0,-0.0,1,0
5093248,0,0,1,0,247500.0,0,1,1,1,33.0,8.0,2,0
5143219,0,0,1,0,67500.0,1,3,3,1,61.0,-0.0,1,0
5069007,1,1,1,0,337500.0,3,1,1,5,29.0,3.0,2,0
5113801,0,0,1,1,337500.0,3,4,1,1,35.0,9.0,3,0
5054733,0,0,0,1,157500.0,0,1,1,1,30.0,4.0,3,0
5142691,1,1,0,2,135000.0,2,4,1,1,38.0,18.0,4,0
5067696,1,1,1,0,450000.0,3,1,1,1,52.0,12.0,2,0
5105577,0,0,0,0,180000.0,3,4,1,2,33.0,1.0,2,0
5033714,1,0,1,1,135000.0,3,4,1,1,38.0,8.0,3,0
5062016,0,0,0,0,180000.0,0,4,3,1,31.0,7.0,1,0
5045798,0,1,0,0,202500.0,3,1,1,1,25.0,0.0,2,0
5066915,1,1,1,0,180000.0,3,1,1,5,30.0,4.0,2,0
5037169,1,1,1,0,135000.0,1,4,1,1,67.0,-0.0,2,0
5142752,0,0,0,0,81000.0,3,4,3,1,49.0,1.0,1,0
5116056,0,0,0,0,135000.0,3,4,1,1,49.0,29.0,2,0
5091549,0,0,1,0,247500.0,0,4,1,1,34.0,8.0,2,0
5061161,1,1,1,3,202500.0,3,4,1,1,36.0,10.0,5,0
5142248,0,0,1,0,225000.0,2,4,1,1,54.0,6.0,2,0
5068262,0,0,0,2,157500.0,2,1,1,1,35.0,15.0,4,0
5090415,0,1,0,0,216000.0,3,4,3,1,54.0,27.0,1,0
5068843,0,0,1,0,135000.0,3,4,3,1,62.0,12.0,1,0
5114166,1,1,0,1,247500.0,3,1,1,1,25.0,1.0,3,0
5105715,0,0,1,0,180000.0,3,4,1,1,38.0,8.0,2,0
5105842,1,1,1,0,67500.0,1,4,1,1,63.0,-0.0,2,0
5089658,0,0,0,0,99000.0,0,4,3,1,45.0,1.0,1,0
5068233,1,0,1,1,112500.0,2,4,1,1,38.0,1.0,3,0
5113259,0,1,1,0,247500.0,3,4,3,5,32.0,1.0,1,0
5137151,0,0,0,0,225000.0,1,4,1,1,56.0,-0.0,2,0
5095423,1,1,1,0,405000.0,3,1,1,1,32.0,5.0,2,0
5068324,0,0,1,0,171000.0,3,1,1,1,50.0,11.0,2,0
5022156,0,1,1,2,180000.0,0,1,1,1,32.0,8.0,4,0
5137365,1,1,0,0,337500.0,3,4,1,1,40.0,3.0,2,0
5068811,0,0,1,0,315000.0,0,4,1,1,40.0,7.0,2,0
5068238,0,0,1,0,247500.0,3,4,1,1,31.0,7.0,2,0
5046495,0,0,1,0,180000.0,1,4,1,1,59.0,-0.0,2,0
5023491,1,1,1,0,83250.0,3,4,1,1,56.0,17.0,2,0
5125510,1,0,1,1,202500.0,0,4,1,1,41.0,0.0,3,0
5143175,1,1,0,0,225000.0,0,4,3,1,48.0,7.0,1,0
5041739,1,0,1,1,157500.0,3,4,1,1,34.0,1.0,3,0
5048217,1,1,1,1,270000.0,0,4,1,1,34.0,2.0,3,0
5091382,0,1,1,2,216000.0,3,1,1,1,35.0,13.0,4,0
5143314,1,0,1,0,114750.0,1,4,2,1,58.0,-0.0,1,0
5009918,0,0,1,2,99000.0,0,1,1,1,35.0,1.0,4,0
5024238,0,0,1,0,47250.0,1,4,1,2,59.0,-0.0,2,0
5114427,0,0,0,0,49500.0,1,4,1,1,65.0,-0.0,2,0
5023816,0,1,1,1,225000.0,0,1,1,1,47.0,2.0,3,0
5126562,0,0,0,0,450000.0,3,1,1,1,30.0,9.0,2,0
5054775,1,0,1,0,225000.0,3,4,1,1,59.0,4.0,2,0
5091171,1,0,1,0,90000.0,1,4,1,1,66.0,-0.0,2,0
5062407,0,0,1,0,103500.0,1,4,4,1,66.0,-0.0,1,0
5094926,0,1,1,0,135000.0,0,4,1,1,33.0,4.0,2,0
5067312,0,1,1,0,225000.0,1,4,1,1,63.0,-0.0,2,0
5125462,1,0,1,1,112500.0,3,4,1,1,50.0,14.0,3,0
5114240,0,0,0,0,270000.0,3,4,1,1,46.0,2.0,2,0
5068367,0,1,1,1,270000.0,3,4,1,1,39.0,9.0,3,0
5051120,1,0,0,0,202500.0,2,1,1,1,35.0,14.0,2,0
5067506,1,0,1,0,180000.0,3,3,0,1,36.0,6.0,2,0
5118441,0,1,0,1,108000.0,0,1,1,1,44.0,1.0,3,0
5054343,0,1,0,0,225000.0,3,4,1,1,57.0,3.0,2,0
5009000,1,1,1,0,157500.0,3,4,1,1,27.0,2.0,2,0
5090302,0,0,1,0,405000.0,0,4,1,1,48.0,13.0,2,0
5067299,1,0,1,0,225000.0,0,4,3,1,25.0,3.0,1,0
5010344,0,0,0,0,216000.0,1,4,1,1,63.0,-0.0,2,0
5011032,0,0,1,1,135000.0,3,0,0,1,48.0,21.0,3,0
5038582,0,0,1,0,112500.0,1,4,1,1,67.0,-0.0,2,0
5067638,0,0,1,0,157500.0,1,4,3,1,63.0,-0.0,1,0
5010795,0,0,0,0,45000.0,2,4,1,1,38.0,15.0,2,0
5116594,1,1,0,0,157500.0,3,1,1,1,43.0,2.0,2,0
5068310,1,0,1,1,198000.0,0,2,3,1,26.0,0.0,2,0
5087880,0,0,0,0,234000.0,2,1,0,1,60.0,14.0,2,0
5125172,0,1,1,0,157500.0,3,4,1,1,41.0,1.0,2,0
5117190,0,0,1,3,207000.0,0,4,4,1,42.0,1.0,4,0
5024077,0,1,1,0,157500.0,1,4,4,1,56.0,-0.0,1,0
5118580,0,1,1,0,180000.0,3,4,1,1,36.0,5.0,2,0
5053535,0,0,1,0,216000.0,1,1,3,1,56.0,-0.0,1,0
5062334,0,0,0,0,94500.0,3,1,1,1,25.0,3.0,2,0
5051097,0,0,0,0,69750.0,1,4,4,2,60.0,-0.0,1,0
5028858,1,1,1,1,157500.0,3,4,1,1,38.0,8.0,3,0
5112652,0,0,0,0,67500.0,3,4,1,5,44.0,8.0,2,0
5115523,0,0,1,3,112500.0,3,4,1,1,36.0,10.0,5,0
5079127,1,0,1,0,270000.0,3,1,1,1,33.0,6.0,2,0
5132784,1,1,1,0,112500.0,3,4,3,1,24.0,1.0,1,0
5048458,0,1,1,1,126000.0,3,1,1,1,26.0,0.0,3,0
5023719,0,1,1,0,175500.0,1,1,1,1,60.0,-0.0,2,0
5065477,1,0,0,1,148500.0,3,4,1,1,37.0,0.0,3,0
5033520,0,1,1,3,180000.0,3,4,1,2,34.0,16.0,5,0
5028612,1,1,1,0,225000.0,0,1,3,5,29.0,6.0,1,0
5048642,0,0,0,0,157500.0,1,4,2,1,66.0,-0.0,1,0
5125261,1,0,1,0,157500.0,0,1,1,1,42.0,3.0,2,0
5100133,1,1,1,2,270000.0,0,1,1,1,38.0,5.0,4,0
5096856,1,1,1,0,180000.0,0,4,1,1,49.0,10.0,2,0
5089719,0,0,0,0,144000.0,3,4,1,1,55.0,13.0,2,0
5033447,0,1,0,0,112500.0,0,1,1,1,30.0,2.0,2,0
5090942,1,0,0,0,225000.0,0,4,1,1,37.0,4.0,2,0
5125816,0,1,0,0,450000.0,1,1,1,1,54.0,15.0,2,0
5149946,0,0,1,0,180000.0,3,1,1,1,61.0,2.0,2,0
5024049,0,1,1,1,144000.0,3,1,1,1,35.0,8.0,3,0
5118268,1,1,0,1,360000.0,2,4,1,1,31.0,10.0,3,0
5023655,0,0,0,0,225000.0,0,2,3,1,28.0,3.0,1,0
5118219,1,1,0,0,270000.0,3,4,0,1,42.0,2.0,2,0
5053790,0,1,1,0,225000.0,3,1,1,1,45.0,8.0,2,0
